language_id,name,glottocode,clade,glottolog_path,n_forms
walworthpolynesian-Pukapuka,Leo Pukapuka,puka1242,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/puka1245/puka1242,311
walworthpolynesian-RakahangaManihiki,Manihiki,raka1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/raka1237,267
walworthpolynesian-Rapanui,Rapanui,rapa1244,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2895/fare1245/rapa1244,252
walworthpolynesian-Rarotongan,Reo Rarotongan,raro1241,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/raro1241,298
walworthpolynesian-RennellBellona,Rennell-Bellona,renn1242,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/renn1242,250
walworthpolynesian-Samoan,Gagana Sāmoa,samo1305,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/puka1245/samo1310/samo1305,292
walworthpolynesian-Sikaiana,Sikaiana,sika1261,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/sika1261,216
walworthpolynesian-Tahitian,Reo Tahiti,tahi1242,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/tahi1244/tahi1242,237
walworthpolynesian-Tikopia,Fakatikopia,tiko1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/tiko1237,243
walworthpolynesian-Tongan,Lea Fakatonga,tong1325,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/tong1324/tong1325,222
walworthpolynesian-Tuamotuan,Reo o te Tuamotu,tuam1242,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/tuam1242,257
walworthpolynesian-Tuvalu,Leo Tuvalu,tuva1244,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/tuva1244,255
walworthpolynesian-VaeakauTaumako,Vaeakau-Taumako,pile1238,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/pile1238,243
walworthpolynesian-EastUvea,Faka'uvea,wall1257,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/east2758/wall1257,256
wold-Malagasy,Malagasy,plat1254,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254,1680
wold-Takia,Takia,taki1248,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/nucl1510/taki1248,1329
wold-Hawaiian,Hawaiian,hawa1245,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/hawa1245,1544
joophonosemantic-Javanese,Javanese,java1254,western_mp,aust1307/mala1545/java1253/mode1251/glob1245/java1254,96
